gene;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;Gene_name;GeneID;orgdb_symbol;orgdb_old_MXAN;orgdb_Name
WP_002639727.1;1259,27405465636;-0,269744632784688;0,110013990944565;-2,45191207471611;0,0142099379205258;0,0223680583588387;MXAN_RS14425;41360341;MXAN_RS14425;MXAN_2978;5-formyltetrahydrofolate cyclo-ligase
WP_002640434.1;1246,63982847446;2,57588230458881;0,150379997163733;17,1291551614022;8,9951438614674e-66;2,0380778009407e-64;MXAN_RS23760;41362184;MXAN_RS23760;MXAN_4894;molecular chaperone GroES
WP_002640507.1;433,584614060125;2,21016826388188;0,143495385072149;15,4023647713173;1,57791681214006e-53;2,60336599229891e-52;MXAN_RS15285;41360513;MXAN_RS15285;MXAN_3154;1%2C4-dihydroxy-2-naphthoyl-CoA synthase
WP_002640579.1;269,332727429474;0,396316481350326;0,19132819671529;2,07139610446479;0,0383217946483139;0,0557346655074181;MXAN_RS16985;41360850;MXAN_RS16985;No old locus tag;ribbon-helix-helix domain-containing protein
WP_002640911.1;48,8257399926477;0,187959770629647;0,275302153999394;0,68273992011723;0,494771199683649;0,550152312118827;MXAN_RS35515;41364500;MXAN_RS35515;MXAN_7339;hypothetical protein
WP_002640925.1;559,784908601003;-0,108494026334539;0,120651631055196;-0,899233813796551;0,368528132963479;0,426350036786437;MXAN_RS11885;41359840;MXAN_RS11885;MXAN_2457;hypothetical protein
WP_011550153.1;1138,17086821299;0,62541631307814;0,10487691435014;5,96333632576316;2,47138997372875e-09;7,4524685807609e-09;MXAN_RS00015;41357509;MXAN_RS00015;MXAN_0001;chromosomal replication initiator protein DnaA
WP_011550154.1;69,9688372557673;0,545335354066408;0,240008307375725;2,27215199352539;0,0230773316644381;0,0349541268983339;MXAN_RS00020;41357510;MXAN_RS00020;MXAN_0002;hypothetical protein
WP_011550155.1;98,7087628040757;0,232325424058721;0,201309332341089;1,15407180261808;0,248470732580986;0,301408574762707;MXAN_RS00025;41357511;MXAN_RS00025;MXAN_0003;CBS domain-containing protein
WP_011550156.1;26,3221646995268;-0,086244067002144;0,353149105831321;-0,244214315081227;0,807064840836308;0,833391756980336;MXAN_RS00030;41357512;MXAN_RS00030;MXAN_0004;DUF2267 domain-containing protein
WP_011550157.1;39,9858228396795;-1,04846576888055;0,329319578097932;-3,18373348750241;0,00145388805709647;0,00262238914551533;MXAN_RS00035;41357513;MXAN_RS00035;MXAN_0005;hypothetical protein
WP_011550158.1;10,0401206525985;0,255227852554052;0,553871953438766;0,460806601542913;0,644937365033456;0,690064074669901;MXAN_RS00050;41357516;MXAN_RS00050;MXAN_0008;hypothetical protein
WP_011550159.1;78,6653513071918;1,07048100498824;0,231631779682134;4,62147727076676;3,81017084049829e-06;8,99967521625729e-06;MXAN_RS00055;41357517;MXAN_RS00055;MXAN_0009;MFS transporter
WP_011550160.1;398,45152785765;-1,22469912171581;0,137075743432483;-8,93447003130088;4,09134519962629e-19;2,16720094801662e-18;MXAN_RS00060;41357518;MXAN_RS00060;MXAN_0010;capsular polysaccharide biosynthesis protein CapA
WP_011550162.1;145,658411793884;0,248865888492953;0,172377598586423;1,44372523189654;0,148816280948843;0,191475790501273;MXAN_RS00070;41357520;MXAN_RS00070;MXAN_0013;hypothetical protein
WP_011550163.1;17,1060390087133;1,48502714158759;0,467359996944845;3,1774802107482;0,00148560827994306;0,00267668419937453;MXAN_RS00075;41357521;MXAN_RS00075;MXAN_0014;SAM-dependent methyltransferase
WP_011550164.1;45,2822382885291;-0,686958139162514;0,289982588704608;-2,36896339960013;0,0178380185990103;0,027533608786588;MXAN_RS00080;41357522;MXAN_RS00080;MXAN_0015;type II toxin-antitoxin system HipA family toxin
WP_011550165.1;226,280379085676;-1,67244813526784;0,1659202587422;-10,0798308051485;6,78428437914011e-24;4,42215029087596e-23;MXAN_RS00085;41357523;MXAN_RS00085;MXAN_0016;esterase
WP_011550166.1;453,657176024327;0,142968718628654;0,128044720874179;1,11655301095263;0,264185492277614;0,318427986319674;MXAN_RS00090;41357524;MXAN_RS00090;MXAN_0017;glutathione synthase
WP_011550168.1;114,550707736587;-2,03449748997656;0,229627197629232;-8,86000226010495;8,00128173263207e-19;4,1715114218356e-18;MXAN_RS00110;41357528;MXAN_RS00110;MXAN_0019;tenascin-X
WP_011550169.1;37,6520865534157;-0,628866504375916;0,305189464249787;-2,06057737255704;0,0393433773081667;0,057132525081394;MXAN_RS00115;41357529;MXAN_RS00115;MXAN_0020;DUF429 domain-containing protein
WP_011550171.1;361,232143378946;-2,01020040335385;0,158737824605991;-12,6636509498819;9,40228106784102e-37;1,00656135185819e-35;MXAN_RS00125;41357531;MXAN_RS00125;MXAN_0022;DUF2807 domain-containing protein
WP_011550173.1;978,189123764544;0,508471016032513;0,119947657227742;4,23910752226775;2,24410161978151e-05;4,93668269377381e-05;MXAN_RS00135;41357533;MXAN_RS00135;MXAN_0024;ribonuclease R
WP_011550174.1;296,436413485375;0,594244143128525;0,151615554356839;3,91941411057289;8,87644864259192e-05;0,000182769436751054;MXAN_RS00140;41357534;MXAN_RS00140;MXAN_0025;hypothetical protein
WP_011550175.1;38,163803930975;0,0913854843693767;0,302052502101176;0,302548344190726;0,762234085713955;0,794288976387388;MXAN_RS00145;41357535;MXAN_RS00145;MXAN_0026;hypothetical protein
WP_011550176.1;193,108355393762;0,0592684473145485;0,155387202431441;0,381424251078197;0,702888468926939;0,741850199438289;MXAN_RS00150;41357536;MXAN_RS00150;MXAN_0027;hypothetical protein
WP_011550178.1;2193,92008022786;-0,663335854007699;0,100832866924185;-6,578567824581;4,75001191462334e-11;1,61141132184584e-10;MXAN_RS00160;41357538;MXAN_RS00160;MXAN_0029;hypothetical protein
WP_011550179.1;1662,71093603693;0,343461054234373;0,118335622185882;2,90243164222236;0,0037027796015557;0,00632632109192349;MXAN_RS00165;41357539;MXAN_RS00165;MXAN_0030;NYN domain-containing protein
WP_011550180.1;288,218740497457;1,34426076190955;0,141453975866839;9,50316704547777;2,03601929424859e-21;1,19736032451099e-20;MXAN_RS00170;41357540;MXAN_RS00170;MXAN_0031;hypothetical protein
WP_011550181.1;33,9511611527993;1,03537232469339;0,330423985202139;3,13346600447299;0,00172754928895146;0,00308644122876555;MXAN_RS00175;41357541;MXAN_RS00175;MXAN_0032;hypothetical protein
WP_011550182.1;67,7922615410729;0,126665123562906;0,229498921554643;0,551920343262909;0,581002929871857;0,630801064631958;MXAN_RS00180;41357542;MXAN_RS00180;MXAN_0033;hypothetical protein
WP_011550183.1;210,660001572892;-0,862348059726696;0,167857603984478;-5,13737858313787;2,78597351165459e-07;7,2112679002765e-07;MXAN_RS00185;41357543;MXAN_RS00185;MXAN_0034;haloacid dehalogenase
WP_011550184.1;17,20031717763;-3,57779538551716;0,665043425530502;-5,37979212810527;7,45718949051489e-08;2,02034257449822e-07;MXAN_RS00190;41357544;MXAN_RS00190;MXAN_0035;aliphatic sulfonate ABC transporter substrate-binding protein
WP_011550188.1;81,2627121598564;0,558367618055679;0,229592601013518;2,43199308510296;0,0150159939863764;0,0235193693688131;MXAN_RS00210;41357548;MXAN_RS00210;MXAN_0039;hypothetical protein
WP_011550189.1;22,7391778749802;-1,30837899339958;0,409598018179142;-3,19430010725137;0,00140170319415279;0,00253309705886775;MXAN_RS00215;41357549;MXAN_RS00215;MXAN_0040;glucose dehydrogenase
WP_011550190.1;112,826018957238;-0,873175721904142;0,215029163886224;-4,06073160553309;4,89191821655471e-05;0,00010383359294426;MXAN_RS00220;41357550;MXAN_RS00220;MXAN_0041;glycoside hydrolase family 15 protein
WP_011550191.1;220,76900123787;-1,2630488660075;0,167519740708414;-7,53970165346647;4,71047876964287e-14;1,88761523561219e-13;MXAN_RS00225;41357551;MXAN_RS00225;MXAN_0042;hypothetical protein
WP_011550192.1;118,579579088256;-0,945871755130961;0,19676596151611;-4,80709035161815;1,53142790756101e-06;3,75117624451079e-06;MXAN_RS00230;41357552;MXAN_RS00230;MXAN_0043;hypothetical protein
WP_011550193.1;348,65625344328;-1,18706687235456;0,136327191251888;-8,70748426233797;3,10693342476152e-18;1,57151923075093e-17;MXAN_RS00235;41357553;MXAN_RS00235;MXAN_0044;DUF4150 domain-containing protein
WP_011550194.1;784,672831504862;-0,512334981829488;0,111447788452674;-4,59708522656822;4,284423986274e-06;1,00838666286691e-05;MXAN_RS00240;41357554;MXAN_RS00240;MXAN_0045;hypothetical protein
WP_011550196.1;201,263618482273;0,365062715357224;0,167194182914345;2,18346541125925;0,0290015534704524;0,0430790924473536;MXAN_RS00250;41357556;MXAN_RS00250;MXAN_0047;hypothetical protein
WP_011550197.1;67,2487299193933;-0,588226843268006;0,243670306372656;-2,41402759336792;0,0157772674725362;0,0245837026844794;MXAN_RS00255;41357557;MXAN_RS00255;MXAN_0048;hypothetical protein
WP_011550198.1;286,765853627336;-0,07558587469127;0,15259409982674;-0,495339431715201;0,62036054110241;0,667366721940414;MXAN_RS00260;41357558;MXAN_RS00260;MXAN_0049;hypothetical protein
WP_011550199.1;1234,61416266954;-0,558406215998689;0,116727187615001;-4,78385736355158;1,71962735010273e-06;4,18581845043401e-06;MXAN_RS00265;41357559;MXAN_RS00265;MXAN_0050;hypothetical protein
WP_011550200.1;31,9894345909571;-0,514888150871464;0,363589323931207;-1,41612560375641;0,156738732933276;0,200577071003202;MXAN_RS00270;41357560;MXAN_RS00270;MXAN_0051;hypothetical protein
WP_011550201.1;109,237779495058;-0,733065296578634;0,196569024273748;-3,72930220967951;0,000192010755745589;0,000382518265586515;MXAN_RS00275;41357561;MXAN_RS00275;MXAN_0052;DUF2169 domain-containing protein
WP_011550203.1;112,540333821602;-1,97234115060009;0,250432255775678;-7,87574725344803;3,38712330798741e-15;1,46657119146889e-14;MXAN_RS00285;41357563;MXAN_RS00285;MXAN_0054;hypothetical protein
WP_011550204.1;210,687037761614;-0,379231845726732;0,15544584281492;-2,43963967681181;0,0147019179080288;0,0230656601563952;MXAN_RS00290;41357564;MXAN_RS00290;MXAN_0055;DUF2183 domain-containing protein
WP_011550205.1;306,946690034095;-2,19600967331361;0,155358237334128;-14,1351350980551;2,30690855410047e-45;3,11479734569973e-44;MXAN_RS00295;41357565;ppk1;MXAN_0056;polyphosphate kinase 1
WP_011550206.1;990,393399684142;-1,180722363995;0,117419598987686;-10,0555816420292;8,68072923244186e-24;5,63055927468974e-23;MXAN_RS00300;41357566;MXAN_RS00300;MXAN_0057;hypothetical protein
WP_011550207.1;77,1327930631371;-0,59673755424208;0,255645748436285;-2,3342361760059;0,0195833586207859;0,0300541639144327;MXAN_RS00305;41357567;MXAN_RS00305;MXAN_0058;hypothetical protein
WP_011550208.1;122,09759495507;-2,2367058504312;0,221846586350894;-10,082218920842;6,62136617022856e-24;4,32447764878896e-23;MXAN_RS00310;41357568;MXAN_RS00310;MXAN_0059;hypothetical protein
WP_011550209.1;72,587970919528;-0,0319569134053977;0,23785770602252;-0,134353071589668;0,893123388551102;0,910322652696671;MXAN_RS00315;41357569;MXAN_RS00315;MXAN_0060;PAS domain S-box protein
WP_011550210.1;31,7428029871129;-0,389293561824773;0,334683188114116;-1,1631703522916;0,244760392820311;0,297289289315068;MXAN_RS00320;41357570;MXAN_RS00320;MXAN_0061;MBL fold metallo-hydrolase
WP_011550212.1;105,984053834318;-0,0356170687002936;0,197931028151247;-0,179946868527744;0,857194279948848;0,878302207858382;MXAN_RS00330;41357572;MXAN_RS00330;MXAN_0063;TIGR02266 family protein
WP_011550213.1;183,196703438474;0,446172087121336;0,172252281024214;2,59022455010982;0,00959133453021828;0,015492253235333;MXAN_RS00335;41357573;MXAN_RS00335;MXAN_0064;RtcB family protein
WP_011550217.1;425,215079450756;-0,858880467311652;0,131354006112669;-6,53866975762387;6,20684074875242e-11;2,07921308322765e-10;MXAN_RS00355;41357577;MXAN_RS00355;MXAN_0070;serine/threonine protein kinase
WP_011550218.1;55,6593802911466;2,29236676453068;0,315584586162375;7,26387429882652;3,76157591470014e-13;1,45195952460071e-12;MXAN_RS00360;41357578;MXAN_RS00360;MXAN_0071;DUF4142 domain-containing protein
WP_011550219.1;69,7846234275547;2,43394285064439;0,255811687478169;9,5145881513021;1,8243409267689e-21;1,07574327731756e-20;MXAN_RS00365;41357579;MXAN_RS00365;MXAN_0072;PaaI family thioesterase
WP_011550220.1;34,3844009851969;1,84530975794762;0,329511408516645;5,6001392068779;2,14179739583674e-08;6,00174992412361e-08;MXAN_RS00370;41357580;MXAN_RS00370;MXAN_0073;PaaI family thioesterase
WP_011550221.1;19,2096502796765;-0,266357528038948;0,480277782168935;-0,554590568058504;0,579174741887969;0,629302035199672;MXAN_RS00375;41357581;MXAN_RS00375;MXAN_0074;hypothetical protein
WP_011550223.1;59,1911716320609;-0,673232490635808;0,274562044719654;-2,45202315317554;0,0142055521169996;0,0223664761556567;MXAN_RS00385;41357583;MXAN_RS00385;MXAN_0076;appr-1-p processing domain-containing protein
WP_011550224.1;78,5839918089388;0,956908661987545;0,233169539186125;4,10391797027871;4,06211544548175e-05;8,68896081063927e-05;MXAN_RS00390;41357584;MXAN_RS00390;MXAN_0077;hypothetical protein
WP_011550225.1;50,2963723414764;-0,838262019789186;0,280389691714698;-2,98963208905031;0,00279313651667924;0,00484768919054298;MXAN_RS00395;41357585;MXAN_RS00395;MXAN_0078;KR domain-containing protein
WP_011550226.1;48,8686867151388;-0,631300881237278;0,281894661503636;-2,23949214883991;0,0251239115978118;0,0377858147604281;MXAN_RS00400;41357586;MXAN_RS00400;MXAN_0079;TetR/AcrR family transcriptional regulator
WP_011550227.1;338,542793446313;-0,279215614928616;0,133895352052124;-2,08532716520227;0,0370396132041948;0,054000458563013;MXAN_RS00405;41357587;MXAN_RS00405;MXAN_0080;DUF1446 domain-containing protein
WP_011550228.1;278,407751146422;-0,242061260077075;0,151289198058292;-1,59999037065295;0,109600719605996;0,14572498456988;MXAN_RS00410;41357588;MXAN_RS00410;MXAN_0081;acetyl-CoA carboxylase carboxyltransferase subunit
WP_011550229.1;888,367148211825;-0,497258754333467;0,121009157567902;-4,10926548310561;3,9691956441354e-05;8,49569666179223e-05;MXAN_RS00415;41357589;MXAN_RS00415;MXAN_0082;acetyl-CoA carboxylase biotin carboxylase subunit
WP_011550230.1;483,610012401396;-2,37036478138497;0,157453085169209;-15,0544194090425;3,22921862590128e-51;5,0626801964367e-50;MXAN_RS00420;41357590;MXAN_RS00420;MXAN_0083;hypothetical protein
WP_011550231.1;643,670460176724;-2,23049077782563;0,159154764139802;-14,0146026409009;1,26906592422016e-44;1,65604342300603e-43;MXAN_RS00425;41357591;MXAN_RS00425;MXAN_0084;hypothetical protein
WP_011550232.1;205,118498260376;-1,76581591590525;0,174700325046975;-10,1076853487848;5,10767289678582e-24;3,35241705209672e-23;MXAN_RS00430;41357592;MXAN_RS00430;MXAN_0085;hypothetical protein
WP_011550233.1;93,7665857759005;-1,61962865732247;0,223352528545885;-7,25144536248101;4,12347364383558e-13;1,58794537995438e-12;MXAN_RS00435;41357593;MXAN_RS00435;MXAN_0086;hypothetical protein
WP_011550234.1;156,671006639167;1,98234711243499;0,188115003598312;10,5379532441121;5,77418790351845e-26;4,09453667413484e-25;MXAN_RS00440;41357594;MXAN_RS00440;MXAN_0087;MFS transporter
WP_011550235.1;116,800583353464;-0,533827764198065;0,195057335524127;-2,73677358897397;0,00620449790440528;0,0103008677880917;MXAN_RS00445;41357595;MXAN_RS00445;MXAN_0088;isopenicillin N synthase family oxygenase
WP_011550236.1;179,407192960453;1,08049777261314;0,173573137865012;6,22502874525113;4,81467727494939e-10;1,52703283082767e-09;MXAN_RS00450;41357596;MXAN_RS00450;MXAN_0089;glutathione S-transferase family protein
WP_011550237.1;44,6416291292477;2,41556162863599;0,352904625989239;6,84480012656351;7,65827202846674e-12;2,74469814411354e-11;MXAN_RS00455;41357597;MXAN_RS00455;MXAN_0090;TetR/AcrR family transcriptional regulator
WP_011550239.1;89,0860690190727;2,32987591067751;0,243189490465004;9,58049587678539;9,65801102487355e-22;5,79305538899034e-21;MXAN_RS00465;41357599;MXAN_RS00465;MXAN_0092;multidrug efflux RND transporter permease subunit
WP_011550240.1;148,961218065363;0,704294908734029;0,184102054368982;3,82556789574147;0,000130470968153513;0,000263732332815044;MXAN_RS00470;41357600;MXAN_RS00470;MXAN_0093;DUF59 domain-containing protein
WP_011550241.1;1084,05697618141;0,698493120974866;0,124521682761123;5,60940958623908;2,03018026077346e-08;5,69863071925211e-08;MXAN_RS00475;41357601;MXAN_RS00475;MXAN_0094;amidohydrolase
WP_011550242.1;347,749158685143;0,89038664506961;0,137053053383636;6,49665675508343;8,21245408309953e-11;2,73307828037155e-10;MXAN_RS00480;41357602;MXAN_RS00480;MXAN_0095;hybrid sensor histidine kinase/response regulator
WP_011550243.1;15,0333637970596;-0,64649486231989;0,484278662859521;-1,33496458114122;0,181887939018489;0,228560418717251;MXAN_RS00485;41357603;MXAN_RS00485;MXAN_0096;class I SAM-dependent methyltransferase
WP_011550244.1;70,4898327159269;-0,110739446674609;0,22747660208057;-0,486816866709599;0,626388116434086;0,672866338419859;MXAN_RS00490;41357604;MXAN_RS00490;MXAN_0097;type II toxin-antitoxin system HipA family toxin
WP_011550245.1;123,059546154292;-0,243673152201538;0,206136051246694;-1,18209867089149;0,23716655172365;0,288967570203254;MXAN_RS00495;41357605;MXAN_RS00495;MXAN_0098;DUF262 domain-containing protein
WP_011550247.1;1425,63957201822;-0,652693087988197;0,104285153370531;-6,25873450719432;3,88113947044314e-10;1,23687951524334e-09;MXAN_RS00500;41357606;MXAN_RS00500;MXAN_0100;peptidase M28 family protein
WP_011550248.1;159,573336592168;0,269103745790504;0,174883812921597;1,53875731146798;0,123863555012805;0,16272463859506;MXAN_RS00505;41357607;MXAN_RS00505;MXAN_0101;hypothetical protein
WP_011550249.1;81,4891829628481;-0,19016975727189;0,220580732962778;-0,862132221239742;0,388614762206488;0,447221302271373;MXAN_RS36440;41364665;MXAN_RS36440;MXAN_0102;hypothetical protein
WP_011550251.1;17,7379800587302;-0,627479934049279;0,431483964343574;-1,45423697263901;0,145880617747541;0,187954462905109;MXAN_RS00520;41357609;MXAN_RS00520;MXAN_0104;aminoglycoside phosphotransferase
WP_011550252.1;110,131800177928;-0,230657189902217;0,197047127635064;-1,17056864857934;0,241772205372689;0,294199910013924;MXAN_RS00525;41357610;MXAN_RS00525;MXAN_0105;MFS transporter
WP_011550254.1;375,998263339472;0,658249306463765;0,139761836310014;4,70979291516793;2,47968607896965e-06;5,94190622907035e-06;MXAN_RS00535;41357612;MXAN_RS00535;MXAN_0107;ABC transporter permease
WP_011550256.1;36,6485881979775;-3,19097652119628;0,426072575804202;-7,48927929748444;6,92528301055172e-14;2,75677932598136e-13;MXAN_RS00545;41357614;MXAN_RS00545;MXAN_0109;hypothetical protein
WP_011550257.1;222,327880346536;-1,193201900489;0,165153535829025;-7,22480384388657;5,01825653778769e-13;1,92468320313063e-12;MXAN_RS00550;41357615;MXAN_RS00550;MXAN_0110;cardiolipin synthase B
WP_011550258.1;525,892731960047;-0,0214682375054252;0,120050487380284;-0,178826741764241;0,858073746844418;0,879067189396511;MXAN_RS00555;41357616;MXAN_RS00555;MXAN_0111;hypothetical protein
WP_011550259.1;501,295802149517;-0,596890805067507;0,125483844335981;-4,75671436610869;1,96769274794641e-06;4,7720876907674e-06;MXAN_RS00560;41357617;MXAN_RS00560;MXAN_0112;N-acetyltransferase
WP_011550260.1;279,20043879333;-1,69767836111407;0,155511517022498;-10,9167371884648;9,58785149977753e-28;7,32485283170071e-27;MXAN_RS00565;41357618;MXAN_RS00565;MXAN_0113;hypothetical protein
WP_011550261.1;101,100025043899;-1,32733917811295;0,216304671669669;-6,13643324421584;8,43948034032132e-10;2,6263218218046e-09;MXAN_RS00570;41357619;MXAN_RS00570;MXAN_0114;lytic transglycosylase domain-containing protein
WP_011550262.1;492,330878232997;-0,726643589052824;0,131911755895599;-5,50855823364163;3,61784561648315e-08;1,00149232630345e-07;MXAN_RS00575;41357620;MXAN_RS00575;MXAN_0115;hypothetical protein
WP_011550263.1;361,091748552716;-0,450120041101153;0,14093572130552;-3,19379669633495;0,00140414965619346;0,00253682526635062;MXAN_RS00580;41357621;MXAN_RS00580;MXAN_0116;ATPase AAA
